rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,lat,lon,hail_size,roof_age,property_value,square_footage,social_trigger,social_pressure_score,nearby_permits_6mo,agent4_recommendation,agent5_recommendation,trigger_description,sii_score,risk_score,primary_persona,property_id,storm_id
3845,B,79.0,0.050600000000000006,4463 Main St,Dallas,75206.0,32.80649063484183,-96.79689249188468,1.8,14,506579,1774,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,77.69862783427132,56.93511179440479,Deal_Hunter,prop_03463,STORM_DFW_20260122
3846,C,78.5,0.05535,3883 Main St,Dallas,75206.0,32.64804748555203,-96.80174465050322,2.5,5,204596,2233,joneses,70,1,PRIORITY_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.42131028104657,63.90019694149083,Status_Conscious,prop_02883,STORM_DFW_20260115
3847,C,78.5,0.05535,4540 Main St,Dallas,75224.0,32.6898520818996,-96.76587345684871,2.5,5,200448,2375,joneses,70,1,PRIORITY_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,64.29159088345487,59.9772119268028,Status_Conscious,prop_03540,STORM_DFW_20260115
3848,C,78.5,0.05535,1618 Main St,Dallas,75248.0,32.86856038393792,-96.6805425951016,2.5,6,204335,1268,joneses,70,1,PRIORITY_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,73.36241976331397,66.99543590628906,Family_Protector,prop_00618,STORM_DFW_20260115
3849,B,78.0,0.06380000000000001,1761 Main St,Dallas,75217.0,32.72021662033866,-96.88578068343601,2.2,14,341781,1816,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,90.39564712160474,81.68047337221691,Status_Conscious,prop_00761,STORM_DFW_20260128
3850,B,78.0,0.06380000000000001,4647 Main St,Dallas,75207.0,32.75569556423632,-96.79879649882021,2.2,14,361708,2211,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,81.85182582766593,54.79588158846109,Family_Protector,prop_03647,STORM_DFW_20260128
3851,B,78.0,0.06380000000000001,3342 Main St,Dallas,75231.0,32.65075400422457,-96.65680156659396,2.2,11,374934,1632,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,103.6966761564426,78.11834820865334,Family_Protector,prop_02342,STORM_DFW_20260128
3852,B,78.0,0.06380000000000001,1479 Main St,Dallas,75208.0,32.783629353251044,-96.75758720670699,2.2,14,363735,2070,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,91.71070718598924,72.69411399716114,Deal_Hunter,prop_00479,STORM_DFW_20260128
3853,B,78.0,0.06380000000000001,4389 Main St,Dallas,75226.0,32.826754217391695,-96.9247471413217,2.2,12,343550,1873,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,106.73527130454374,68.33992932866924,Deal_Hunter,prop_03389,STORM_DFW_20260128
3854,B,78.0,0.06380000000000001,3498 Main St,Dallas,75230.0,32.920921803075025,-96.70434243828993,2.2,12,366831,2097,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,109.5166992829784,70.30171318326114,Family_Protector,prop_02498,STORM_DFW_20260128
3855,C,77.5,0.055099999999999996,1303 Main St,Dallas,75202.0,32.81792897044946,-96.94506069266308,2.5,8,170958,1699,joneses,90,2,PRIORITY_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,73.9148809858687,71.0069799144839,Status_Conscious,prop_00303,STORM_DFW_20260115
3856,B,77.0,0.058300000000000005,5090 Main St,Dallas,75227.0,32.846945377712494,-96.65616818729724,1.8,53,196220,3129,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,98.49870591147253,76.92903303776357,Family_Protector,prop_04090,STORM_DFW_20260122
3857,B,77.0,0.058300000000000005,4421 Main St,Dallas,75224.0,32.8138229254592,-96.77724107793212,1.8,42,152947,3153,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,94.37403953505572,74.98534920042246,Status_Conscious,prop_03421,STORM_DFW_20260122
3858,B,77.0,0.058300000000000005,2468 Main St,Dallas,75209.0,32.887926035101174,-96.93013582836204,1.8,62,181638,4352,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,88.39546892363917,80.87066515240095,Deal_Hunter,prop_01468,STORM_DFW_20260122
3859,B,77.0,0.058300000000000005,4199 Main St,Dallas,75243.0,32.744519222981424,-96.87202948350892,1.8,45,179012,3120,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,99.00202028075852,81.81404288588192,Proof_Seeker,prop_03199,STORM_DFW_20260122
3860,B,77.0,0.058300000000000005,4349 Main St,Dallas,75243.0,32.69915018839785,-96.73581899988964,1.8,43,147586,2735,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,74.49721101111754,65.37242060345176,Deal_Hunter,prop_03349,STORM_DFW_20260122
3861,B,77.0,0.058300000000000005,1847 Main St,Dallas,75254.0,32.92576227555378,-96.78840301880321,1.8,67,168376,3747,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,103.62303430060004,80.95548813447903,Family_Protector,prop_00847,STORM_DFW_20260122
3862,B,77.0,0.058300000000000005,1259 Main St,Dallas,75228.0,32.655852948131226,-96.7824234754836,1.8,69,146257,3282,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,98.26121550764395,81.62353761409932,Proof_Seeker,prop_00259,STORM_DFW_20260122
3863,B,77.0,0.058300000000000005,4715 Main St,Dallas,75201.0,32.72026383072912,-96.87356003809948,1.8,55,189077,3268,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,108.64227413372508,85.19336551312675,Proof_Seeker,prop_03715,STORM_DFW_20260122
3864,B,77.0,0.058300000000000005,4148 Main St,Dallas,75220.0,32.8629161080257,-96.73500724347532,1.8,65,146053,2768,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,102.34147818158424,86.3456620669946,Status_Conscious,prop_03148,STORM_DFW_20260122
3865,B,77.0,0.058300000000000005,2216 Main St,Dallas,75237.0,32.651414313684754,-96.84095804238179,1.8,39,165215,2802,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,66.6158343333331,63.79986184678618,Proof_Seeker,prop_01216,STORM_DFW_20260122
3866,B,77.0,0.058300000000000005,3029 Main St,Dallas,75207.0,32.82295238044222,-96.8299284351248,1.8,59,175575,2760,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,96.9742717014039,80.60406209422092,Family_Protector,prop_02029,STORM_DFW_20260122
3867,B,77.0,0.058300000000000005,1520 Main St,Dallas,75241.0,32.80493921460564,-96.84349494802262,1.8,75,186075,3678,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,89.3306535407123,80.5183263232211,Family_Protector,prop_00520,STORM_DFW_20260122
3868,B,77.0,0.058300000000000005,3008 Main St,Dallas,75235.0,32.646309847269315,-96.82632187589493,1.8,44,172205,2861,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,97.26677833911636,82.78656926836604,Status_Conscious,prop_02008,STORM_DFW_20260122
3869,B,77.0,0.058300000000000005,3002 Main St,Dallas,75201.0,32.898576374156306,-96.67098798423622,1.8,39,174983,3241,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,63.08385541471891,64.46770252578861,Proof_Seeker,prop_02002,STORM_DFW_20260122
3870,B,77.0,0.058300000000000005,3005 Main St,Dallas,75214.0,32.854519478725386,-96.6626430298239,1.8,47,169293,2550,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,93.46238249085368,73.97736508225076,Proof_Seeker,prop_02005,STORM_DFW_20260122
3871,B,77.0,0.058300000000000005,1658 Main St,Dallas,75231.0,32.820475172399476,-96.67170581662867,1.8,52,163097,1241,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,71.78666022265395,56.020558952308015,Proof_Seeker,prop_00658,STORM_DFW_20260122
3872,B,77.0,0.058300000000000005,3623 Main St,Dallas,75231.0,32.899682943156314,-96.65726886683471,1.8,51,198863,1497,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,101.49765493722748,79.55254546100161,Proof_Seeker,prop_02623,STORM_DFW_20260122
3873,B,77.0,0.058300000000000005,3605 Main St,Dallas,75202.0,32.780038741771165,-96.70709244139915,1.8,40,168705,1422,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,67.89939714559378,58.08983322347906,Deal_Hunter,prop_02605,STORM_DFW_20260122
3874,B,77.0,0.058300000000000005,2264 Main St,Dallas,75243.0,32.630186161972425,-96.86696163516984,1.8,52,192362,3053,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,108.04259941732232,87.89893291973713,Proof_Seeker,prop_01264,STORM_DFW_20260122
3875,B,77.0,0.058300000000000005,4985 Main St,Dallas,75202.0,32.9058195260508,-96.90221959619922,1.8,50,188231,3187,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,88.29537002778389,73.26246055566223,Family_Protector,prop_03985,STORM_DFW_20260122
3876,B,77.0,0.058300000000000005,1661 Main St,Dallas,75204.0,32.92265457463789,-96.70451953663512,1.8,47,152139,1611,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,93.32364764416312,83.50246821356083,Deal_Hunter,prop_00661,STORM_DFW_20260122
3877,B,77.0,0.058300000000000005,2945 Main St,Dallas,75204.0,32.781880716932484,-96.89656457072068,1.8,54,160517,1869,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,87.09329693860826,75.1153740849825,Deal_Hunter,prop_01945,STORM_DFW_20260122
3878,B,77.0,0.058300000000000005,4733 Main St,Dallas,75238.0,32.77715538810505,-96.84583938944931,1.8,65,196764,1482,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,98.13544648883972,84.94128005573087,Proof_Seeker,prop_03733,STORM_DFW_20260122
3879,B,77.0,0.058300000000000005,3587 Main St,Dallas,75226.0,32.83148516636702,-96.70547198696013,1.8,59,197038,1151,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,101.46162693698996,73.36104601427262,Family_Protector,prop_02587,STORM_DFW_20260122
3880,B,77.0,0.058300000000000005,4553 Main St,Dallas,75206.0,32.778352628116956,-96.81939305111901,1.8,39,124348,2267,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,65.15253876743905,64.46065553642069,Family_Protector,prop_03553,STORM_DFW_20260122
3881,B,77.0,0.058300000000000005,4523 Main St,Dallas,75201.0,32.656993432045326,-96.72252835814572,1.8,28,188408,3103,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,66.28756263668184,54.760564451583456,Proof_Seeker,prop_03523,STORM_DFW_20260122
3882,B,77.0,0.058300000000000005,1574 Main St,Dallas,75254.0,32.885409112624025,-96.84580081734627,1.8,62,179665,2808,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,98.26051763092796,84.42947658178602,Deal_Hunter,prop_00574,STORM_DFW_20260122
3883,B,77.0,0.058300000000000005,3647 Main St,Dallas,75211.0,32.776820343713055,-96.81234459030439,1.8,52,149112,1150,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,74.94746983215101,61.52084026207951,Family_Protector,prop_02647,STORM_DFW_20260122
3884,B,77.0,0.058300000000000005,1688 Main St,Dallas,75217.0,32.85754787995758,-96.93939541872082,1.8,31,191548,2618,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,65.09506022430519,60.65936465091045,Deal_Hunter,prop_00688,STORM_DFW_20260122
3885,B,77.0,0.058300000000000005,4049 Main St,Dallas,75248.0,32.70598287894759,-96.70327590271283,1.8,54,180485,2884,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,90.4496917741121,72.44301192560874,Proof_Seeker,prop_03049,STORM_DFW_20260122
3886,B,77.0,0.058300000000000005,1892 Main St,Dallas,75211.0,32.87576595937009,-96.69675076753747,1.8,46,185684,2897,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,104.14844587381424,75.2114120303136,Deal_Hunter,prop_00892,STORM_DFW_20260122
3887,B,77.0,0.058300000000000005,1496 Main St,Dallas,75230.0,32.80179683355526,-96.79534376248294,1.8,57,190409,2713,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,95.71490012142688,82.3152303809895,Status_Conscious,prop_00496,STORM_DFW_20260122
3888,B,77.0,0.058300000000000005,4424 Main St,Dallas,75214.0,32.877835888349196,-96.79296965086225,1.8,62,170462,2794,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,100.51863208680848,87.9309476805836,Family_Protector,prop_03424,STORM_DFW_20260122
3889,B,77.0,0.058300000000000005,1388 Main St,Dallas,75210.0,32.85188442549226,-96.74548734222678,1.8,45,184156,1202,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,74.99783462922484,54.98840936583571,Status_Conscious,prop_00388,STORM_DFW_20260122
3890,B,77.0,0.058300000000000005,1541 Main St,Dallas,75217.0,32.808552390335265,-96.91381892033804,1.8,50,183251,3146,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,95.46326112160456,82.4865139714334,Status_Conscious,prop_00541,STORM_DFW_20260122
3891,B,77.0,0.058300000000000005,1160 Main St,Dallas,75206.0,32.73703493981577,-96.92912387079406,1.8,55,190229,2676,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,71.5169006514435,69.22014258641161,Family_Protector,prop_00160,STORM_DFW_20260122
3892,B,77.0,0.058300000000000005,5069 Main St,Dallas,75249.0,32.88076616732869,-96.73819057790327,1.8,48,131119,2749,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,67.03977786841803,61.442391268012045,Family_Protector,prop_04069,STORM_DFW_20260122
3893,B,77.0,0.058300000000000005,1556 Main St,Dallas,75228.0,32.66690456853519,-96.94402679135266,1.8,42,162357,2950,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,71.09689759827454,61.71621218896804,Proof_Seeker,prop_00556,STORM_DFW_20260122
3894,B,77.0,0.058300000000000005,1547 Main St,Dallas,75212.0,32.828171958677835,-96.93531264609545,1.8,54,192454,2500,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,85.7495388849382,86.68417498363681,Status_Conscious,prop_00547,STORM_DFW_20260122
3895,B,77.0,0.058300000000000005,3287 Main St,Dallas,75224.0,32.72610410213091,-96.83191728789345,1.8,64,176095,3037,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,87.22455028751855,73.75709099343551,Deal_Hunter,prop_02287,STORM_DFW_20260122
3896,B,77.0,0.058300000000000005,3947 Main St,Dallas,75238.0,32.77936716667732,-96.88128224808203,1.8,64,181698,3915,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,97.79477678672112,76.02181020827902,Deal_Hunter,prop_02947,STORM_DFW_20260122
3897,B,77.0,0.058300000000000005,3893 Main St,Dallas,75206.0,32.82309520605978,-96.90886921586878,1.8,39,196718,4171,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,63.03907433558868,69.64436680376534,Proof_Seeker,prop_02893,STORM_DFW_20260122
3898,B,77.0,0.058300000000000005,3923 Main St,Dallas,75214.0,32.68118419032698,-96.68316119194643,1.8,63,175377,3234,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,91.38741485451558,87.48848584394781,Family_Protector,prop_02923,STORM_DFW_20260122
3899,B,77.0,0.058300000000000005,2330 Main St,Dallas,75220.0,32.793309065281285,-96.78337161493648,1.8,50,175805,2724,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,93.60082587185263,86.15265024967832,Family_Protector,prop_01330,STORM_DFW_20260122
3900,B,77.0,0.058300000000000005,4556 Main St,Dallas,75207.0,32.70879212535823,-96.86838949864793,1.8,32,168902,4645,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,75.59088717490498,65.82219538854635,Proof_Seeker,prop_03556,STORM_DFW_20260122
3901,B,77.0,0.058300000000000005,1055 Main St,Dallas,75218.0,32.903262270506936,-96.74956933458304,1.8,46,194732,2847,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,91.78302183847524,86.00817962484186,Family_Protector,prop_00055,STORM_DFW_20260122
3902,B,77.0,0.058300000000000005,2720 Main St,Dallas,75223.0,32.66937481060616,-96.9141552901793,1.8,45,140751,3236,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,67.57043984647122,55.08320667459633,Deal_Hunter,prop_01720,STORM_DFW_20260122
3903,B,77.0,0.058300000000000005,4121 Main St,Dallas,75202.0,32.700967931083966,-96.7873739528186,1.8,49,167998,1545,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,99.4322139685562,77.06807450522416,Deal_Hunter,prop_03121,STORM_DFW_20260122
3904,B,77.0,0.058300000000000005,2303 Main St,Dallas,75254.0,32.78908890059032,-96.79939948117037,1.8,65,196925,2802,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,99.71787096270585,75.35986119605475,Family_Protector,prop_01303,STORM_DFW_20260122
3905,B,77.0,0.058300000000000005,4817 Main St,Dallas,75226.0,32.87376566798354,-96.76168192278146,1.8,59,197489,1968,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,97.11524314981226,76.51406080878537,Family_Protector,prop_03817,STORM_DFW_20260122
3906,B,77.0,0.058300000000000005,3311 Main St,Dallas,75241.0,32.88896675740555,-96.712145414604,1.8,59,181365,3871,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,103.7525030236189,84.18099721131253,Deal_Hunter,prop_02311,STORM_DFW_20260122
3907,B,77.0,0.058300000000000005,3323 Main St,Dallas,75226.0,32.719511815358835,-96.89092781106496,1.8,53,167812,3896,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,99.80411440979664,77.16569642248027,Status_Conscious,prop_02323,STORM_DFW_20260122
3908,B,77.0,0.058300000000000005,1463 Main St,Dallas,75224.0,32.80171062952915,-96.69838730485459,1.8,66,198205,2559,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,65.41042156360557,66.69811686024931,Deal_Hunter,prop_00463,STORM_DFW_20260122
3909,B,77.0,0.058300000000000005,3245 Main St,Dallas,75249.0,32.78313370671307,-96.7852418617618,1.8,42,181308,1112,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,68.01382196910838,54.27825143674781,Family_Protector,prop_02245,STORM_DFW_20260122
3910,B,77.0,0.058300000000000005,3266 Main St,Dallas,75230.0,32.804209148691896,-96.78556369698805,1.8,74,131379,3574,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,100.97790408215351,78.8673817197614,Family_Protector,prop_02266,STORM_DFW_20260122
3911,B,77.0,0.058300000000000005,1904 Main St,Dallas,75212.0,32.75312736517775,-96.85234004580106,1.8,52,151593,1277,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,68.21748305252595,54.81362819662415,Deal_Hunter,prop_00904,STORM_DFW_20260122
3912,B,77.0,0.058300000000000005,4676 Main St,Dallas,75248.0,32.6787488151065,-96.75086662311315,1.8,46,163284,1595,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,97.50763665904228,75.25714688685184,Family_Protector,prop_03676,STORM_DFW_20260122
3913,B,77.0,0.058300000000000005,4688 Main St,Dallas,75204.0,32.64654955665033,-96.85201926955177,1.8,35,125254,2925,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,64.27629697195668,55.80225320484288,Deal_Hunter,prop_03688,STORM_DFW_20260122
3914,B,77.0,0.058300000000000005,2906 Main St,Dallas,75226.0,32.914122044035814,-96.79909096245235,1.8,47,191251,1485,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,67.27576638461684,64.79867739863394,Family_Protector,prop_01906,STORM_DFW_20260122
3915,B,77.0,0.058300000000000005,3674 Main St,Dallas,75243.0,32.89376450079085,-96.69022244312261,1.8,32,167548,2845,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,68.92645001171711,63.01124942435646,Family_Protector,prop_02674,STORM_DFW_20260122
3916,B,77.0,0.058300000000000005,4142 Main St,Dallas,75212.0,32.80203467292723,-96.73884099730148,1.8,47,199942,1079,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,71.519441637193,58.99748265484163,Deal_Hunter,prop_03142,STORM_DFW_20260122
3917,B,77.0,0.058300000000000005,1721 Main St,Dallas,75216.0,32.6810699198497,-96.72562166930035,1.8,35,187163,2513,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,92.67602803002828,77.52110482733832,Proof_Seeker,prop_00721,STORM_DFW_20260122
3918,B,77.0,0.058300000000000005,3344 Main St,Dallas,75226.0,32.909217713485674,-96.79855221451983,1.8,61,152968,2958,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,97.68813794088702,84.8484536485946,Proof_Seeker,prop_02344,STORM_DFW_20260122
3919,B,77.0,0.058300000000000005,3536 Main St,Dallas,75212.0,32.848842839586055,-96.66386776389655,1.8,65,148696,3321,none,20,0,PRIORITY_OUTREACH,,No recent permit activity nearby,101.1954301525711,78.30363918771668,Deal_Hunter,prop_02536,STORM_DFW_20260122
