rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,hail_size,roof_age,property_value,estimated_claim_value,recommended_action,property_id,sii_score,risk_score
3664,B,83.0,0.06,5024 Main St,Dallas,75253.0,2.4,50,274081,8750.0,PRIORITY_OUTREACH,prop_04024,64.13573699101975,56.86224502665026
3665,B,83.0,0.06,5025 Main St,Dallas,75206.0,2.4,40,213910,8750.0,PRIORITY_OUTREACH,prop_04025,74.29614928276669,61.76168236548111
3666,B,83.0,0.06,1117 Main St,Dallas,75214.0,2.4,41,249410,8750.0,PRIORITY_OUTREACH,prop_00117,74.49599394608487,58.64035739984955
3667,B,83.0,0.06,1125 Main St,Dallas,75214.0,2.3,39,280531,8750.0,PRIORITY_OUTREACH,prop_00125,72.072424452773,56.09741985460039
3668,B,83.0,0.06,3817 Main St,Dallas,75223.0,2.5,44,254053,8750.0,PRIORITY_OUTREACH,prop_02817,65.31947471110176,65.17691781463657
3669,B,83.0,0.06,2123 Main St,Dallas,75209.0,2.4,40,227237,8750.0,PRIORITY_OUTREACH,prop_01123,63.06849627675064,57.97619402514013
3670,B,83.0,0.06,2127 Main St,Dallas,75208.0,2.4,36,218058,8750.0,PRIORITY_OUTREACH,prop_01127,76.76217962918564,58.33702975821019
3671,B,83.0,0.06,2132 Main St,Dallas,75226.0,2.4,55,273128,8750.0,PRIORITY_OUTREACH,prop_01132,75.54902572066118,60.964970618599175
3672,B,83.0,0.06,4184 Main St,Dallas,75237.0,2.3,28,210647,8750.0,PRIORITY_OUTREACH,prop_03184,63.5876724663578,55.78530015674503
3673,B,83.0,0.06,3434 Main St,Dallas,75211.0,2.4,28,240520,8750.0,PRIORITY_OUTREACH,prop_02434,74.69267740389836,56.77298596729802
3674,B,83.0,0.06,4115 Main St,Dallas,75218.0,2.5,39,205449,8750.0,PRIORITY_OUTREACH,prop_03115,66.66685757237879,65.39348243857896
3675,B,83.0,0.06,1415 Main St,Dallas,75220.0,2.5,23,240569,8750.0,PRIORITY_OUTREACH,prop_00415,76.23748700363703,65.66384396634807
3676,B,83.0,0.06,1416 Main St,Dallas,75253.0,2.3,24,200624,8750.0,PRIORITY_OUTREACH,prop_00416,68.57988742911637,55.95768172265952
3677,B,83.0,0.06,1923 Main St,Dallas,75212.0,2.3,31,251886,8750.0,PRIORITY_OUTREACH,prop_00923,71.1060874433347,54.16703404400775
3678,B,83.0,0.06,4098 Main St,Dallas,75214.0,2.5,25,286895,8750.0,PRIORITY_OUTREACH,prop_03098,63.00816784323893,63.39863902715431
3679,B,83.0,0.06,4989 Main St,Dallas,75209.0,2.3,43,224582,8750.0,PRIORITY_OUTREACH,prop_03989,70.71125000743568,54.4442106691617
3680,B,83.0,0.06,4996 Main St,Dallas,75230.0,2.5,41,239777,8750.0,PRIORITY_OUTREACH,prop_03996,70.33424819617575,64.74995782371023
3681,B,83.0,0.06,4135 Main St,Dallas,75218.0,2.4,42,226530,8750.0,PRIORITY_OUTREACH,prop_03135,64.66309112696536,57.11792039929352
3682,B,83.0,0.06,4137 Main St,Dallas,75210.0,2.4,46,220421,8750.0,PRIORITY_OUTREACH,prop_03137,74.73634539989081,57.96356724387192
3683,B,83.0,0.06,1883 Main St,Dallas,75241.0,2.4,27,298230,8750.0,PRIORITY_OUTREACH,prop_00883,74.73132202572043,58.9698561705837
3684,B,83.0,0.05,1441 Main St,Dallas,75210.0,2.7,12,419414,8750.0,PRIORITY_OUTREACH,prop_00441,107.74970373414672,81.32891505945555
3685,B,83.0,0.06,2646 Main St,Dallas,75206.0,2.3,56,285449,8750.0,PRIORITY_OUTREACH,prop_01646,64.06710931609547,56.27355852377322
3686,B,83.0,0.06,3153 Main St,Dallas,75229.0,2.4,58,218604,8750.0,PRIORITY_OUTREACH,prop_02153,70.52693288208167,59.29430140123864
3687,B,83.0,0.06,3469 Main St,Dallas,75201.0,2.5,38,214681,8750.0,PRIORITY_OUTREACH,prop_02469,69.17707246060077,65.42204466191141
3688,B,83.0,0.06,1888 Main St,Dallas,75249.0,2.4,57,208062,8750.0,PRIORITY_OUTREACH,prop_00888,67.86993578319108,58.6280985232088
3689,B,83.0,0.06,2408 Main St,Dallas,75231.0,2.3,56,277122,8750.0,PRIORITY_OUTREACH,prop_01408,63.49232791109994,54.88567737396664
3690,B,83.0,0.06,3440 Main St,Dallas,75229.0,2.5,55,256165,8750.0,PRIORITY_OUTREACH,prop_02440,66.23587422375971,65.2142827099388
3691,B,83.0,0.06,3651 Main St,Dallas,75253.0,2.3,40,249223,8750.0,PRIORITY_OUTREACH,prop_02651,68.27035503444186,55.86262691568799
3692,B,83.0,0.06,1150 Main St,Dallas,75212.0,2.4,40,211219,8750.0,PRIORITY_OUTREACH,prop_00150,75.34080147424476,56.93694095564312
3693,B,83.0,0.05,1151 Main St,Dallas,75249.0,2.7,11,460739,8750.0,PRIORITY_OUTREACH,prop_00151,100.36647846079649,79.84140364548497
3694,B,83.0,0.06,2981 Main St,Dallas,75224.0,2.4,44,280118,8750.0,PRIORITY_OUTREACH,prop_01981,73.97277933685996,62.45361621542999
3695,B,83.0,0.06,3845 Main St,Dallas,75218.0,2.5,31,220731,8750.0,PRIORITY_OUTREACH,prop_02845,65.39889845901699,64.9739336886375
3696,B,83.0,0.06,3460 Main St,Dallas,75253.0,2.5,71,213658,8750.0,PRIORITY_OUTREACH,prop_02460,65.75989440967206,66.1680272171851
3697,B,83.0,0.06,2640 Main St,Dallas,75230.0,2.4,28,291611,8750.0,PRIORITY_OUTREACH,prop_01640,74.62426312155966,63.063619697055366
3698,B,83.0,0.06,4686 Main St,Dallas,75227.0,2.4,38,243377,8750.0,PRIORITY_OUTREACH,prop_03686,63.3943634067294,60.806576965570194
3699,B,83.0,0.06,4704 Main St,Dallas,75212.0,2.4,56,269910,8750.0,PRIORITY_OUTREACH,prop_03704,76.0600527835728,59.64413197788922
3700,B,83.0,0.06,4708 Main St,Dallas,75216.0,2.5,22,207642,8750.0,PRIORITY_OUTREACH,prop_03708,74.00144764156929,64.14769258851283
3701,B,83.0,0.06,1914 Main St,Dallas,75209.0,2.3,28,229085,8750.0,PRIORITY_OUTREACH,prop_00914,64.76992557993508,56.30781375364792
3702,B,83.0,0.06,2096 Main St,Dallas,75253.0,2.5,31,235541,8750.0,PRIORITY_OUTREACH,prop_01096,68.53999236369275,65.76975766450047
3703,B,83.0,0.06,2791 Main St,Dallas,75235.0,2.5,30,233130,8750.0,PRIORITY_OUTREACH,prop_01791,68.03495401300411,64.3991635534685
3704,B,83.0,0.06,5016 Main St,Dallas,75224.0,2.3,46,222828,8750.0,PRIORITY_OUTREACH,prop_04016,68.66519658313453,55.80130065269506
3705,B,83.0,0.06,1137 Main St,Dallas,75238.0,2.5,48,215495,8750.0,PRIORITY_OUTREACH,prop_00137,65.2914592922162,64.04075623372543
3706,B,83.0,0.06,2107 Main St,Dallas,75249.0,2.4,55,223653,8750.0,PRIORITY_OUTREACH,prop_01107,73.53670944608268,62.73198165197969
3707,B,83.0,0.06,2258 Main St,Dallas,75229.0,2.5,31,241947,8750.0,PRIORITY_OUTREACH,prop_01258,75.16363035665276,65.77248883871891
3708,B,83.0,0.06,2263 Main St,Dallas,75241.0,2.5,29,235686,8750.0,PRIORITY_OUTREACH,prop_01263,68.29461863937773,65.85353734825051
3709,B,83.0,0.06,2621 Main St,Dallas,75248.0,2.4,30,287458,8750.0,PRIORITY_OUTREACH,prop_01621,66.767324302567,58.76391974922412
3710,B,83.0,0.06,2896 Main St,Dallas,75249.0,2.4,45,222058,8750.0,PRIORITY_OUTREACH,prop_01896,65.15624734653194,57.99001113874749
3711,B,83.0,0.06,5148 Main St,Dallas,75216.0,2.3,52,231953,8750.0,PRIORITY_OUTREACH,prop_04148,72.49716980918521,54.660049137688
3712,B,83.0,0.06,5152 Main St,Dallas,75201.0,2.4,51,248182,8750.0,PRIORITY_OUTREACH,prop_04152,68.24432379481428,63.16664360830477
3713,B,83.0,0.06,2501 Main St,Dallas,75248.0,2.3,53,244107,8750.0,PRIORITY_OUTREACH,prop_01501,72.13461802401677,55.97518665949978
3714,B,83.0,0.06,4408 Main St,Dallas,75235.0,2.3,27,248119,8750.0,PRIORITY_OUTREACH,prop_03408,74.5777660894367,55.1367588046784
3715,B,83.0,0.06,2232 Main St,Dallas,75228.0,2.5,34,227270,8750.0,PRIORITY_OUTREACH,prop_01232,73.28654120787672,66.48322397720348
3716,B,83.0,0.06,2248 Main St,Dallas,75223.0,2.5,37,286880,8750.0,PRIORITY_OUTREACH,prop_01248,70.34175165464549,63.75267263554474
3717,B,83.0,0.06,2915 Main St,Dallas,75207.0,2.3,31,228575,8750.0,PRIORITY_OUTREACH,prop_01915,68.80204014228009,55.93078835342896
3718,B,83.0,0.06,1061 Main St,Dallas,75243.0,2.4,45,209325,8750.0,PRIORITY_OUTREACH,prop_00061,71.96889829923622,62.78069683877055
3719,B,83.0,0.06,2867 Main St,Dallas,75212.0,2.5,30,210715,8750.0,PRIORITY_OUTREACH,prop_01867,75.79741950440338,65.71236282152815
3720,B,83.0,0.06,3693 Main St,Dallas,75202.0,2.5,31,209855,8750.0,PRIORITY_OUTREACH,prop_02693,76.14958655689767,65.6567836509928
3721,B,83.0,0.06,3696 Main St,Dallas,75214.0,2.3,33,240558,8750.0,PRIORITY_OUTREACH,prop_02696,66.65867755658013,54.75181848178663
3722,B,83.0,0.06,2214 Main St,Dallas,75227.0,2.5,36,222116,8750.0,PRIORITY_OUTREACH,prop_01214,76.60019404091409,64.65513996021421
3723,B,83.0,0.06,3732 Main St,Dallas,75216.0,2.4,36,293594,8750.0,PRIORITY_OUTREACH,prop_02732,64.69285170996784,59.21989581664593
3724,B,83.0,0.06,1026 Main St,Dallas,75224.0,2.3,28,295554,8750.0,PRIORITY_OUTREACH,prop_00026,70.9926630258183,55.23350885391199
3725,B,83.0,0.06,5182 Main St,Dallas,75210.0,2.4,31,200320,8750.0,PRIORITY_OUTREACH,prop_04182,67.56392766914189,62.10763424709764
3726,B,83.0,0.06,1017 Main St,Dallas,75201.0,2.4,26,279964,8750.0,PRIORITY_OUTREACH,prop_00017,65.49250353617651,61.96244846420053
3727,B,82.0,0.059,2220 Main St,Dallas,75223.0,2.3,15,394187,8750.0,PRIORITY_OUTREACH,prop_01220,76.80686942443229,55.07064576515772
3728,B,82.0,0.059,1029 Main St,Dallas,75209.0,2.4,18,376580,8750.0,PRIORITY_OUTREACH,prop_00029,78.11286301553892,57.79387325972101
3729,B,82.0,0.059,3843 Main St,Dallas,75218.0,2.5,16,357519,8750.0,PRIORITY_OUTREACH,prop_02843,83.38764741900258,63.888977014648944
3730,B,82.0,0.059,1365 Main St,Dallas,75229.0,2.4,17,360194,8750.0,PRIORITY_OUTREACH,prop_00365,74.40632417738016,60.59905284623596
3731,B,82.0,0.059,5042 Main St,Dallas,75217.0,2.3,17,360362,8750.0,PRIORITY_OUTREACH,prop_04042,80.33189151195714,54.84851968854316
3732,B,82.0,0.059,1406 Main St,Dallas,75201.0,2.5,18,385674,8750.0,PRIORITY_OUTREACH,prop_00406,70.70294977194625,64.58460620359159
3733,B,82.0,0.059,2154 Main St,Dallas,75235.0,2.3,17,397438,8750.0,PRIORITY_OUTREACH,prop_01154,80.65240297051625,56.614860946671904
3734,B,82.0,0.059,3253 Main St,Dallas,75224.0,2.5,15,397233,8750.0,PRIORITY_OUTREACH,prop_02253,74.78666848823897,65.01003605986926
3735,B,82.0,0.059,2704 Main St,Dallas,75216.0,2.5,15,379360,8750.0,PRIORITY_OUTREACH,prop_01704,80.87268168594905,63.70212266441938
3736,B,82.0,0.059,3086 Main St,Dallas,75237.0,2.4,16,371815,8750.0,PRIORITY_OUTREACH,prop_02086,84.20361893337228,61.19338524171206
3737,B,82.0,0.059,3055 Main St,Dallas,75253.0,2.4,15,378770,8750.0,PRIORITY_OUTREACH,prop_02055,78.29692992215706,60.135466723582816
3738,B,81.0,0.049,3513 Main St,Dallas,75204.0,2.3,13,523456,8750.0,PRIORITY_OUTREACH,prop_02513,75.48480701453113,55.97367237292643
3739,B,81.0,0.049,5060 Main St,Dallas,75235.0,2.4,13,502066,8750.0,PRIORITY_OUTREACH,prop_04060,72.3309377917162,57.04578157651771
3740,B,81.0,0.049,4463 Main St,Dallas,75206.0,2.4,14,506579,8750.0,PRIORITY_OUTREACH,prop_03463,77.69862783427132,56.93511179440479
3741,B,81.0,0.049,1409 Main St,Dallas,75248.0,2.3,13,508726,8750.0,PRIORITY_OUTREACH,prop_00409,71.66428869173352,54.21619977144156
3742,B,81.0,0.049,4813 Main St,Dallas,75235.0,2.4,14,507229,8750.0,PRIORITY_OUTREACH,prop_03813,78.43077222166083,59.187044831855694
3743,B,81.0,0.049,3578 Main St,Dallas,75226.0,2.4,13,516173,8750.0,PRIORITY_OUTREACH,prop_02578,74.22223104077749,60.930247305485054
3744,B,80.0,0.048,2356 Main St,Dallas,75212.0,2.7,14,376000,8750.0,PRIORITY_OUTREACH,prop_01356,107.14243744573744,78.34817158412059
3745,B,80.0,0.048,4562 Main St,Dallas,75212.0,2.7,13,334741,8750.0,PRIORITY_OUTREACH,prop_03562,93.60387218321068,82.16206049505854
3746,B,80.0,0.048,3396 Main St,Dallas,75201.0,2.6,13,359667,8750.0,PRIORITY_OUTREACH,prop_02396,100.39133886380836,70.34370807810336
3747,B,80.0,0.048,4929 Main St,Dallas,75211.0,2.6,13,382448,8750.0,PRIORITY_OUTREACH,prop_03929,95.08700261054854,74.33393499804755
3748,B,80.0,0.048,3342 Main St,Dallas,75231.0,2.7,11,374934,8750.0,PRIORITY_OUTREACH,prop_02342,103.6966761564426,78.11834820865334
3749,B,80.0,0.048,1312 Main St,Dallas,75253.0,2.7,13,346142,8750.0,PRIORITY_OUTREACH,prop_00312,101.33529127704752,79.19068617454982
3750,B,80.0,0.048,5047 Main St,Dallas,75206.0,2.7,10,344057,8750.0,PRIORITY_OUTREACH,prop_04047,101.5847892730121,81.23815578069122
3751,B,80.0,0.048,1479 Main St,Dallas,75208.0,2.6,14,363735,8750.0,PRIORITY_OUTREACH,prop_00479,91.71070718598924,72.69411399716114
3752,B,80.0,0.048,3614 Main St,Dallas,75241.0,2.7,11,379236,8750.0,PRIORITY_OUTREACH,prop_02614,102.51885524833384,79.041011756576
3753,B,80.0,0.048,3498 Main St,Dallas,75230.0,2.6,12,366831,8750.0,PRIORITY_OUTREACH,prop_02498,109.5166992829784,70.30171318326114
3754,B,80.0,0.048,4695 Main St,Dallas,75223.0,2.7,10,339871,8750.0,PRIORITY_OUTREACH,prop_03695,106.67194436447748,81.87129784873504
3755,B,80.0,0.048,3617 Main St,Dallas,75204.0,2.6,13,381899,8750.0,PRIORITY_OUTREACH,prop_02617,91.9396051736688,75.593150047364
3756,B,80.0,0.048,4613 Main St,Dallas,75248.0,2.6,13,351913,8750.0,PRIORITY_OUTREACH,prop_03613,109.14659673550322,72.94787080241035
3757,B,80.0,0.048,2407 Main St,Dallas,75231.0,2.5,14,334732,8750.0,PRIORITY_OUTREACH,prop_01407,101.5489582568644,69.31535692481548
3758,B,80.0,0.048,2293 Main St,Dallas,75253.0,2.6,14,340101,8750.0,PRIORITY_OUTREACH,prop_01293,97.5769880451791,74.43593231054464
3759,B,80.0,0.048,2034 Main St,Dallas,75231.0,2.7,11,361040,8750.0,PRIORITY_OUTREACH,prop_01034,105.09720604599336,78.42841833374109
3760,B,80.0,0.048,3572 Main St,Dallas,75248.0,2.6,14,343120,8750.0,PRIORITY_OUTREACH,prop_02572,106.03455176370728,71.86505438015989
3761,B,80.0,0.048,3596 Main St,Dallas,75227.0,2.7,12,399921,8750.0,PRIORITY_OUTREACH,prop_02596,91.64912905799676,78.07138936550784
3762,B,80.0,0.048,1700 Main St,Dallas,75211.0,2.5,12,332875,8750.0,PRIORITY_OUTREACH,prop_00700,103.7520176611488,68.33377648713132
3763,B,80.0,0.048,1761 Main St,Dallas,75217.0,2.7,14,341781,8750.0,PRIORITY_OUTREACH,prop_00761,90.39564712160474,81.68047337221691
3764,B,80.0,0.048,1696 Main St,Dallas,75211.0,2.6,11,385295,8750.0,PRIORITY_OUTREACH,prop_00696,98.4368793651748,74.24820068126643
3765,B,80.0,0.048,1757 Main St,Dallas,75235.0,2.5,14,334832,8750.0,PRIORITY_OUTREACH,prop_00757,107.04355182923275,67.97728936537366
3766,B,80.0,0.048,4389 Main St,Dallas,75226.0,2.5,12,343550,8750.0,PRIORITY_OUTREACH,prop_03389,106.73527130454374,68.33992932866924
3767,B,80.0,0.048,4835 Main St,Dallas,75235.0,2.7,14,394635,8750.0,PRIORITY_OUTREACH,prop_03835,104.11816476770444,76.94761745281649
3768,B,79.0,0.057,1147 Main St,Dallas,75216.0,2.5,48,154717,8750.0,PRIORITY_OUTREACH,prop_00147,75.18940055500049,65.19693183679374
3769,B,79.0,0.057,3441 Main St,Dallas,75207.0,2.4,45,193391,8750.0,PRIORITY_OUTREACH,prop_02441,74.1518556704962,60.80013857470504
3770,B,79.0,0.057,3838 Main St,Dallas,75235.0,2.4,56,150015,8750.0,PRIORITY_OUTREACH,prop_02838,65.20088896977217,62.2032230043119
3771,B,79.0,0.057,3846 Main St,Dallas,75243.0,2.5,31,168021,8750.0,PRIORITY_OUTREACH,prop_02846,76.65788447929515,65.75167176462446
3772,B,79.0,0.057,3850 Main St,Dallas,75241.0,2.3,24,177636,8750.0,PRIORITY_OUTREACH,prop_02850,71.54116337100623,56.329697235946114
3773,B,79.0,0.057,2119 Main St,Dallas,75235.0,2.4,47,171091,8750.0,PRIORITY_OUTREACH,prop_01119,74.37218432873522,60.663407820626986
3774,B,79.0,0.057,4155 Main St,Dallas,75211.0,2.4,38,147482,8750.0,PRIORITY_OUTREACH,prop_03155,65.5976919785793,59.35384035181284
3775,B,79.0,0.057,5029 Main St,Dallas,75243.0,2.5,40,140163,8750.0,PRIORITY_OUTREACH,prop_04029,66.83475488407522,64.77068986062135
3776,B,79.0,0.057,5026 Main St,Dallas,75209.0,2.5,47,179590,8750.0,PRIORITY_OUTREACH,prop_04026,67.6882481733628,64.08686516039973
3777,B,79.0,0.057,2413 Main St,Dallas,75238.0,2.4,35,153897,8750.0,PRIORITY_OUTREACH,prop_01413,73.20100011329308,60.67702615502055
3778,B,79.0,0.057,3415 Main St,Dallas,75226.0,2.3,57,197404,8750.0,PRIORITY_OUTREACH,prop_02415,75.98271715968892,55.635179880311824
3779,B,79.0,0.057,4651 Main St,Dallas,75237.0,2.4,70,175108,8750.0,PRIORITY_OUTREACH,prop_03651,76.66581546439696,62.105163276762426
3780,B,79.0,0.057,4650 Main St,Dallas,75202.0,2.4,43,181978,8750.0,PRIORITY_OUTREACH,prop_03650,64.03509605644618,58.99482114035007
3781,B,79.0,0.057,4638 Main St,Dallas,75230.0,2.3,39,163473,8750.0,PRIORITY_OUTREACH,prop_03638,72.66229972681526,54.74855929902189
3782,B,79.0,0.057,1403 Main St,Dallas,75248.0,2.3,46,134435,8750.0,PRIORITY_OUTREACH,prop_00403,63.45828076845906,55.83393813271071
3783,B,79.0,0.057,4713 Main St,Dallas,75223.0,2.5,53,193680,8750.0,PRIORITY_OUTREACH,prop_03713,66.6793908278559,64.11368267360328
3784,B,79.0,0.057,4112 Main St,Dallas,75238.0,2.5,67,188079,8750.0,PRIORITY_OUTREACH,prop_03112,74.17468592849671,64.90149118287538
3785,B,79.0,0.057,3118 Main St,Dallas,75237.0,2.4,52,175253,8750.0,PRIORITY_OUTREACH,prop_02118,72.8892899001228,63.05424721147445
3786,B,79.0,0.057,3176 Main St,Dallas,75223.0,2.3,26,197502,8750.0,PRIORITY_OUTREACH,prop_02176,63.13064538040889,55.7848103996718
3787,B,79.0,0.057,2426 Main St,Dallas,75210.0,2.4,29,173569,8750.0,PRIORITY_OUTREACH,prop_01426,66.68988528721046,59.47605624892852
3788,B,79.0,0.057,1864 Main St,Dallas,75224.0,2.4,36,160703,8750.0,PRIORITY_OUTREACH,prop_00864,72.45138163445374,56.91349185631968
3789,B,79.0,0.057,4142 Main St,Dallas,75212.0,2.4,47,199942,8750.0,PRIORITY_OUTREACH,prop_03142,71.519441637193,58.99748265484163
3790,B,79.0,0.057,1396 Main St,Dallas,75254.0,2.4,57,196094,8750.0,PRIORITY_OUTREACH,prop_00396,65.01824084543718,61.81006030604288
3791,B,79.0,0.057,4738 Main St,Dallas,75253.0,2.4,49,160545,8750.0,PRIORITY_OUTREACH,prop_03738,71.21045090046255,59.142963378337335
3792,B,79.0,0.057,1904 Main St,Dallas,75212.0,2.3,52,151593,8750.0,PRIORITY_OUTREACH,prop_00904,68.21748305252595,54.81362819662415
3793,B,79.0,0.057,3473 Main St,Dallas,75224.0,2.4,48,140567,8750.0,PRIORITY_OUTREACH,prop_02473,73.77775399782458,58.40398040254401
3794,B,79.0,0.057,4720 Main St,Dallas,75217.0,2.5,36,173515,8750.0,PRIORITY_OUTREACH,prop_03720,72.52251224326564,65.00064148533373
3795,B,79.0,0.057,1387 Main St,Dallas,75238.0,2.4,40,183939,8750.0,PRIORITY_OUTREACH,prop_00387,69.74209314711658,58.03608147454964
3796,B,79.0,0.057,1388 Main St,Dallas,75210.0,2.3,45,184156,8750.0,PRIORITY_OUTREACH,prop_00388,74.99783462922484,54.98840936583571
3797,B,79.0,0.057,3461 Main St,Dallas,75249.0,2.4,40,183345,8750.0,PRIORITY_OUTREACH,prop_02461,66.98770517691273,59.14568616405029
3798,B,79.0,0.057,4678 Main St,Dallas,75229.0,2.4,38,171154,8750.0,PRIORITY_OUTREACH,prop_03678,63.849098747178935,61.42799357791529
3799,B,79.0,0.057,4688 Main St,Dallas,75204.0,2.3,35,125254,8750.0,PRIORITY_OUTREACH,prop_03688,64.27629697195668,55.80225320484288
3800,B,79.0,0.057,4700 Main St,Dallas,75220.0,2.3,33,134985,8750.0,PRIORITY_OUTREACH,prop_03700,70.06949111760657,54.14587587978628
3801,B,79.0,0.057,2372 Main St,Dallas,75241.0,2.4,30,168638,8750.0,PRIORITY_OUTREACH,prop_01372,73.80184184856834,57.636479204985314
3802,B,79.0,0.057,4999 Main St,Dallas,75230.0,2.4,39,172131,8750.0,PRIORITY_OUTREACH,prop_03999,71.06544496197608,63.06852451120512
3803,B,79.0,0.057,3134 Main St,Dallas,75204.0,2.4,48,172737,8750.0,PRIORITY_OUTREACH,prop_02134,63.79534053108164,60.37497984526362
3804,B,79.0,0.057,1417 Main St,Dallas,75228.0,2.3,49,197588,8750.0,PRIORITY_OUTREACH,prop_00417,71.49603585044127,54.72482242551513
3805,B,79.0,0.057,4147 Main St,Dallas,75224.0,2.4,45,179957,8750.0,PRIORITY_OUTREACH,prop_03147,74.92363026600232,59.250792388965166
3806,B,79.0,0.057,5034 Main St,Dallas,75212.0,2.5,42,128107,8750.0,PRIORITY_OUTREACH,prop_04034,70.86553712089936,63.46668406663205
3807,B,79.0,0.057,2892 Main St,Dallas,75241.0,2.5,48,167662,8750.0,PRIORITY_OUTREACH,prop_01892,71.04401016962673,65.16535737859357
3808,B,79.0,0.057,3647 Main St,Dallas,75211.0,2.4,52,149112,8750.0,PRIORITY_OUTREACH,prop_02647,74.94746983215101,61.52084026207951
3809,B,79.0,0.057,2655 Main St,Dallas,75206.0,2.4,25,177910,8750.0,PRIORITY_OUTREACH,prop_01655,67.69997618738,62.92634774432874
3810,B,79.0,0.057,1028 Main St,Dallas,75253.0,2.3,46,167746,8750.0,PRIORITY_OUTREACH,prop_00028,68.6702911871245,55.168720710642624
3811,B,79.0,0.057,2216 Main St,Dallas,75237.0,2.5,39,165215,8750.0,PRIORITY_OUTREACH,prop_01216,66.6158343333331,63.79986184678618
3812,B,79.0,0.057,5193 Main St,Dallas,75217.0,2.5,41,149027,8750.0,PRIORITY_OUTREACH,prop_04193,72.21250717684629,65.47873753243084
3813,B,79.0,0.057,5192 Main St,Dallas,75201.0,2.4,40,176962,8750.0,PRIORITY_OUTREACH,prop_04192,68.31939407822544,60.9695218781673
3814,B,79.0,0.057,2864 Main St,Dallas,75204.0,2.5,48,139545,8750.0,PRIORITY_OUTREACH,prop_01864,64.09839884752022,64.01406039019501
3815,B,79.0,0.057,3709 Main St,Dallas,75243.0,2.5,38,173838,8750.0,PRIORITY_OUTREACH,prop_02709,75.7226574380998,65.04369025501953
3816,B,79.0,0.057,1023 Main St,Dallas,75249.0,2.5,67,181323,8750.0,PRIORITY_OUTREACH,prop_00023,64.13464702270707,64.94638455602401
3817,B,79.0,0.057,1645 Main St,Dallas,75212.0,2.5,51,158619,8750.0,PRIORITY_OUTREACH,prop_00645,68.08671003662523,65.83263323583189
3818,B,79.0,0.057,5160 Main St,Dallas,75217.0,2.4,55,197863,8750.0,PRIORITY_OUTREACH,prop_04160,66.3130504610473,60.27227046201129
3819,B,79.0,0.057,2906 Main St,Dallas,75226.0,2.5,47,191251,8750.0,PRIORITY_OUTREACH,prop_01906,67.27576638461684,64.79867739863394
3820,B,79.0,0.057,3695 Main St,Dallas,75207.0,2.4,59,186968,8750.0,PRIORITY_OUTREACH,prop_02695,70.0313048359277,58.53629624627956
3821,B,79.0,0.057,1001 Main St,Dallas,75230.0,2.4,52,171860,8750.0,PRIORITY_OUTREACH,prop_00001,70.85788076597296,63.129420583402776
3822,B,79.0,0.057,4222 Main St,Dallas,75206.0,2.5,52,192849,8750.0,PRIORITY_OUTREACH,prop_03222,69.81867548074246,66.41863426915799
3823,B,79.0,0.057,2669 Main St,Dallas,75249.0,2.4,45,192033,8750.0,PRIORITY_OUTREACH,prop_01669,70.72206435728376,60.92004433908584
3824,B,79.0,0.057,4777 Main St,Dallas,75216.0,2.4,55,170963,8750.0,PRIORITY_OUTREACH,prop_03777,76.53775491033254,57.67991049575809
3825,B,79.0,0.057,4758 Main St,Dallas,75229.0,2.4,46,182404,8750.0,PRIORITY_OUTREACH,prop_03758,75.5485929508518,61.61221327217741
3826,B,79.0,0.057,3100 Main St,Dallas,75201.0,2.4,43,191605,8750.0,PRIORITY_OUTREACH,prop_02100,76.28607566216324,63.025578208786285
3827,B,79.0,0.057,3099 Main St,Dallas,75241.0,2.4,40,158896,8750.0,PRIORITY_OUTREACH,prop_02099,69.63502849324495,58.85327540323138
3828,B,79.0,0.057,1484 Main St,Dallas,75208.0,2.3,37,152640,8750.0,PRIORITY_OUTREACH,prop_00484,67.25558386359408,54.74494180838443
3829,B,79.0,0.057,2416 Main St,Dallas,75218.0,2.5,41,159923,8750.0,PRIORITY_OUTREACH,prop_01416,76.03447846283557,65.17591590865659
3830,B,79.0,0.057,4180 Main St,Dallas,75216.0,2.4,74,164638,8750.0,PRIORITY_OUTREACH,prop_03180,63.90721760882335,63.02060443656836
3831,B,79.0,0.057,1882 Main St,Dallas,75227.0,2.3,47,173481,8750.0,PRIORITY_OUTREACH,prop_00882,64.72070651217913,54.63228990664256
3832,B,79.0,0.057,4612 Main St,Dallas,75243.0,2.4,73,169243,8750.0,PRIORITY_OUTREACH,prop_03612,72.68891540893367,58.55463946950184
3833,B,79.0,0.057,2591 Main St,Dallas,75217.0,2.5,29,179093,8750.0,PRIORITY_OUTREACH,prop_01591,72.75627517905522,65.23010531556227
